EN,FR
In 1598 Clement VIII won more credit for the papacy by bringing about a definite treaty of peace between Spain and France in the Peace of Vervins this put an end to their long contest and he negotiated peace between France and Savoy as well.,En 1598 Clément VIII procura encore plus de crédit à la papauté en aidant à la conclusion d'un traité de paix définitif entre l'Espagne et la France la paix de Vervins qui mettait un terme à leur longue lutte.
When growing up Titus offered her in marriage to his brother Domitian but he refused because of his infatuation with Domitia Longina.,Titus l'offrit en mariage à son frère Domitien mais celui-ci refusa à cause de son engagement envers Domitia Longina.
A study by MIT says that natural gas will provide 40% of America's energy needs in the future from 20% today thanks in part to the abundant supply of shale gas.,Une étude menée par le MIT estime que le gaz naturel fournira 40 % des besoins énergétiques des États-Unis dans l'avenir contre 20 % aujourd'hui grâce en partie aux abondantes réserves de gaz de schiste.
He was first elected to the House of Commons of Canada in a 1946 by-election in Pontiac for the Union des electeurs a pro-Social Credit group in Quebec.,D'abord élu député à la Chambre des communes du Canada sous la bannière de l'Union des électeurs lors d'une élection partielle en 1946 dans la circonscription de Pontiac il siège avec le Parti Crédit social une fois élu.
Moorcock's most recent revisions to the piece add mention of such authors as Pratchett and Rowling and drop those whose names would be less familiar today (Moorcock also has claimed that Philip Pullman's His Dark Materials deserved credit though the essay was written and revised before those books were published).,La révision du texte de Moorcock fait mention de nouveaux auteurs tels que Rowling et abandonnent ceux dont les noms seraient moins familiers aujourd'hui (À la croisée des mondes de Philip Pullman est aussi recensé alors que cette trilogie a été publiée après la révision de l’article).
The first was to reduce the war to one against Germany and Japan only by knocking Italy out of the conflict as quickly as possible.,La première approche était de mettre l'Italie hors jeu le plus rapidement possible pour n'avoir à affronter que l'Allemagne et le Japon.
During the 9th and 10th centuries fortifications (burhs) were constructed around towns to defend against Viking attacks.,Au cours des IXe et Xe siècles les Saxons multiplièrent les forts (burhs) autour de leurs villes pour se prémunir des raids Vikings.
After receiving exit visas from the Soviet government many Jews were allowed to cross Russia on the Trans-Siberian Railway taking a boat from Vladivostok to Tsuruga and eventually settling in Kobe Japan.,Après le processus épuisant de demande de visa de sortie du gouvernement soviétique on permettait à beaucoup de juifs de traverser la Russie avec le chemin de fer transsibérien prenant un bateau de Vladivostok à Tsuruga pour être par la suite accueillis à Kobé au Japon.
He specialises in performance of baroque and classical music on authentic instruments.,Il est spécialisé dans l'interprétation de la musique baroque et classique sur instruments authentiques.
Through Fuchs' confession they found that one of his American contacts had been a man named Harry Gold from Brooklyn New York.,À travers les confessions de Fuchs ils découvrirent qu'un de ses contacts américains avait été un homme originaire de Brooklyn appelé Harry Gold.
"Following ""A Death in the Family"" Marv Wolfman and George Pérez wrote ""A Lonely Place of Dying"" which introduced Tim Drake as the next incarnation of Robin.",Suite à « Un Deuil dans la Famille » Marv Wolfman et George Pérez écrivirent « Les Morts et les Vivants (A Lonely Place of Dying) » qui introduit Tim Drake comme le nouveau Robin.
"A new monastery was built in the 1939 on the ruins of the old tower as a replica of the ""Church of the Saint Constantine the Great and Saint Helena"" in Ohrid.",Un nouveau monastère a été construit en 1939 sur les ruines de l'ancien clocher dont l'église est une copie de l'église de Saint-Constantin-le-Grand et de Sainte-Hélène d'Ohrid.
The tanks were to create gaps in the barbed wire for the accompanying infantry to pass through then use their armament to suppress the German strong points.,Les tanks devaient créer des trous dans les barbelés pour permettre à l'infanterie de passer puis utiliser leur armement pour supprimer les centres de résistance des Allemands.
"Following the release of their second album Iowa singles ""Left Behind"" and ""My Plague"" were also nominated for the Grammy Award for Best Metal Performance in 2002 and 2003 respectively.",Après la sortie de leur second album Iowa les singles Left Behind et My Plague sont également nommés pour le Grammy Award de la meilleure chanson de metal en 2002 et 2003 respectivement.
It was to consist of a 216-mile (348 km) long 500-yard (460 m) wide barrier that would stretch from the South China Sea south of the Demilitarized Zone (DMZ) across the Laotian frontier and on to the border of Thailand.,La barrière avec une longueur de 348 km et une largeur de 500 m se serait étendue du sud de la mer de Chine méridionale au sud de la zone démilitarisée traversant la frontière laotienne et serpentant le long de celle de la Thaïlande.
A street in Macau is called Avenida do Conselheiro Ferreira de Almeida after the official Ferreira de Almeida.,Une rue de Macao nommée Avenida do Conselheiro Ferreira de Almeida d'après Ferreira de Almeida.
All three attractions were designed by Mack Rides of Germany.,Les trois attractions ont été construites par Mack Rides.
"Authorities threatened ""merciless punishment"" for any person who violated the rules of the currency change.","Les Autorités ont menacé de ""punition implacable"" toute personne enfreignant les règles de convertibilité des devises."
"Such information when related to reviews people profiles business listings and events will be used by Google to enhance the ""snippet"" or short piece of quoted text that is shown when the page appears in search listings.",Ces informations lorsqu'elles porteront sur des articles des profils des listes professionnelles ou des évènements seront utilisées par Google pour enrichir les extraits apparaissant sous le titre des pages données en résultat.
The three generating units of Eastmain-1 entered into service in the spring of 2007.,Les trois groupes turbines-alternateurs de centrale Eastmain-1 ont été mis en service au printemps 2007.
The earliest in the Museum of Fine Arts Boston is dated 1736.,Le plus ancien visible au Museum of Fine Arts à Boston date de 1736.
"Lastly he began the ""Ramayangeeti"" a fusion of traditional and modern Indian music.",Il a aussi inventé le « Ramayangeeti » une fusion de musique indienne traditionnelle et moderne.
In 1929 Yasui founded the cytology journal Cytologia.,En 1929 Yasui crée une revue de cytologie baptisée Cytologia.
His caretaker government lasted beyond the general elections in 1973 which did not set a clear majority for any party.,Son gouvernement perdure au-delà des élections législatives de 1973 qui n'ont pas permis de dégager une majorité claire.
The current building was built during the 16th and 17th centuries with gothic and baroque styles while the North wing was finished in the 18th century.,Le bâtiment actuel a été construit au cours des XVIe et XVIIe siècles avec les styles gothique et baroque tandis que l'aile Nord a été terminée au XVIIIe siècle.
Later that night the enraged Sun Wukong discusses with the other disciples his plans to kill Tang but the others fear Tang's mighty Buddha Palm powers.,Plus tard cette nuit-là Sun Wukong en colère discute avec les autres du projet de tuer Tang mais les autres craignent les puissants pouvoirs de la paume de Bouddha de Tang.
Trumpet concerto for Håkan Hardenberger and the National Youth Orchestra of Scotland conducted by Martyn Brabbins was performed at the Proms in 2003.,Concerto pour trompette pour Håkan Hardenberger et le National Youth Orchestra of Scotland dirigé par Martyn Brabbins joué aux Proms in 2003.
Cork City Council supports a car sharing scheme operated by Mendes GoCar in partnership with cambio Mobility Services.,Le conseil municipale de Cork (Cork City Council) soutient le co-voiturage via Mendes GoCar partenaire de Cambio Mobility Services.
Cattell-Horn-Carroll abilities and cognitive tests: What we've learned from 20 years of research.,Cattell-Horn-Carroll capacités et des tests cognitifs: Ce que nous avons appris de 20 ans de recherche.
In 1942 he married the opera singer Lillie Claus by whom he had one son Roman Dostal later a conductor.,En 1942 il épouse la chanteuse d'opéra Lillie Claus dont il a un fils Roman Dostal qui deviendra chef d'orchestre.
In August 1897 Inez Haynes married Rufus H. Gillmore a newspaper editor and assumed the name Inez Haynes Gillmore.,En août 1897 Inez Haynes épouse Rufus H. Gillmore un éditeur de journal et prend le nom de Inez Haynes Gillmore.
During the Kamakura period Zen Buddhism spread to Japan and the karahafu was employed in many Zen temples.,Pendant l'époque de Kamakura le Bouddhisme Zen se propage au Japon et les karahafu sont employés dans de nombreux temples Zen.
To the clear and temperate forms in which she brought the results of her convictions before her friends in the shape of private lectures (published as Sisters of Charity 1855 and The Communion of Labour 1856) may be traced the source whence later reformers and philanthropists took counsel and courage.,Elle a apporté les résultats de ses convictions devant ses amis sous la forme de conférences privées (publiés comme Sœurs de la Charité  1855 et La Communion du travail  1856) les réformateurs et les philanthropes en tirèrent des conseils et du courage.
The hydroelectric power stations soil dam whose total capacity is 15.6 cubic kilometers of water is one of the highest dams in Europe that was constructed through sprinkling.,Le barrage de sol des centrales hydroélectriques dont la capacité totale est de 156 kilomètres cubes d’eau est l’un des plus hauts barrages d’Europe construits par aspersion.
It marks their first performance since Bono recovered from his back injury.,C'est le tout premier concert depuis que Bono a récupéré de sa blessure au dos.
Although intending to reach Alaska the expedition turned back at Haida Gwaii.,Bien qu'ayant l'intention d'atteindre l'Alaska l'expédition fait demi-tour à Haida Gwaii.
Later the Korean version of its repackaged edition Love Me Right stayed atop the chart for two straight weeks.,"Plus tard la version coréenne de l'album réédité ""Love Me Right"" est resté au sommet des charts pendant deux semaines consécutives."
Scottish Union Flag.,Version écossaise du drapeau de l'Union.
After the Count's death in 1796 his properties were managed by a nominated commissary until 1958 when the Comune di Bergamo took over direct supervision.,Après la mort du comte en 1796 ses biens furent administrés par un commissaire jusqu'en 1958 quand la gestion passa directement aux mains de la ville de Bergame.
He took on a postdoctoral fellowship at the Harvard-Smithsonian Center for Astrophysics in 1976 and remained there for the rest of his career.,Il obtint une bourse postdoctorale au Harvard-Smithsonian Center for Astrophysics en 1976 et y resta jusqu'à la fin de sa carrière.
"The Louvain symposium (in Dewulf 1971) made the recommendation to call the classical subdivisions ""region"".",Le congrès de Louvain (voir Dewulf 1971) a recommandé d'appeler « Régions » les noyaux classiques.
At the festival the Liedertafel Frohsinn performed Germanenzug under Bruckner's baton on 5 June.,Au festival la Liedertafel Frohsinn exécuta Germanenzug sous la baguette de Bruckner le 5 juin.
Denise Grady noted in The New York Times that the woman with the eating disorder moved to a group for sexual abuse survivors then to another where she claimed to be dying of AIDS.,Denise Grady note dans le New York Times que la femme souffrant de trouble de l'appétit s'est rabattue sur un forum de victimes d'abus sexuels dans lequel elle déclare cette fois-ci dépérir à cause du SIDA.
In November 2014 she was elected Pet of the Month by Penthouse magazine.,En novembre 2014  elle est élue Pet of the Month par le magazine Penthouse.
The successful artists of the next generation were Leonardo's teacher Verrocchio Antonio del Pollaiuolo and the portrait sculptor Mino da Fiesole.,Les artistes les plus renommés de la génération suivante sont le maître de Léonard : Andrea del Verrocchio Antonio Pollaiuolo et le sculpteur Mino da Fiesole.
"After winning the elections Solberg said her win was ""a historic election victory for the right-wing parties"".","Après avoir remporté les élections Solberg a déclaré que sa victoire était «une victoire électorale historique pour le bloc électoral de droite""."
The band changed their name in late 1997.,Le groupe change de nom à la fin de 1997.
Many years later these relics which had reinstated the buildings of the Saint-Maurice church were stolen by monks and rediscovered in 978 AD.,Bien des années après ces reliques qui avaient réintégré les bâtiments de l'église Saint-Maurice sont volées par ses moines et ne sont restituées que sous l'autorité de saint Gérard soixante ans plus tard.
Nagayoshi had lost his life in the Battle of Komaki and Nagakute.,Nagayoshi perd la vie à la bataille de Komaki et Nagakute.
"Through his role as Constable of the Tower Mandeville became ""the richest and most powerful man in England"".",Grâce à son poste de connétable de la tour Mandeville devint « l'homme le plus riche et le plus puissant d'Angleterre ».
From 1934 he conducted at the Deutsche Oper Berlin succeeding Bruno Walter and was appointed Generalmusikdirektor there in 1937.,À partir de 1934 il dirige le Deutsche Oper de Berlin en succession à Bruno Walter et en est nommé Generalmusikdirektor en 1937.
It's a sibling of Preston but never widely grown.,Variété apparentée à 'Preston' mais jamais largement cultivée.
The 2nd daimyō of Kuroishi Domain Tsugaru Yukitsugu became daimyō of Hirosaki Domain after the forced retirement of Tsugaru Nobuyuki turning the Kuroishi Domain over to his younger brother Tsugaru Tsuguyasu.,Tsugaru Yukitsugu 2e daimyō du domaine de Kuroishi devient daimyō du domaine de Hirosaki après la retraite forcée de Tsugaru Nobuyuki remettant le domaine de Kuroishi à son jeune frère Tsugaru Tsuguyasu.
Bergen Air Transport started flights to Notodden in 1999.,Bergen Air Transport (en) lança des vols vers Notodden en 1999.
When the Liberation was announced the two governments prepared to re-establish the UEBL.,Au fur et à mesure que la Libération s’annonce les deux gouvernements préparent le rétablissement de l’UEBL.
"In 1988 when that cable was declassified it revealed ""there was a continuing uncertainty as to final decision which would have to await Secretary McNamara's recommendation and the views of Congressional leaders particularly the views of Senator Russell.""",Lorsque le télégramme fut déclassifié en 1988 il mentionnait : « il y avait une constante incertitude quant à sa décision finale qui devrait attendre la recommandation du secrétaire McNamara et les avis des leaders du Congrès en particulier celui du sénateur Russel. » Lorsque le New York Times commença à publier ses feuilletons le président Nixon devint fou de rage.
At 00:30 on 30 April Thermite grenades having been previously placed in selected buildings ignited as two CH-53s left the DAO parking lot carrying the last elements of 2nd Battalion 4th Marines.,À 00 h 30 le 30 avril des grenades incendiaires placées dans les bâtiments sélectionnés furent mises à feu au moment où les deux derniers hélicoptères CH-53 quittaient le parking du DAO emportant avec eux les derniers éléments du 2nd Battalion 4th Marines.
It will also readily cause irritation of the skin eyes and mucous membranes.,Il irrite également la peau les yeux et les muqueuses.
The technique is also used to determine tumour antigens (for use in diagnosis and therapeutic targeting) and in searching for protein-DNA interactions using specially-constructed DNA libraries with randomised segments.,On utilise aussi cette technique pour déterminer les antigènes d'une tumeur ce qui a des applications en diagnostic et en thérapeutique ainsi que pour créer des interactions ADN-protéine à l'aide de bibliothèques d'ADN générés aléatoirement pour l'occasion.
The poet Francis Thompson down and out in London and trying to recover from his opium addiction sent the couple a manuscript.,Le poète Francis Thompson ruiné à Londres et tentant de guérir d'une addiction à l'opium envoie au couple un manuscrit de ses travaux.
The resulting geometric object is three-dimensional anti-de Sitter space.,L'objet géométrique obtenu est l'espace anti-de Sitter de dimension trois.
"In 1986 Hans Fässler's politico-satirical revue ""Speed – Fascism – Motorway"" triggered a minor theatre scandal because its performance on the municipal theatre's studio stage was concurrent with St. Gallen's city motorway being opened to traffic.","En 1986 le programme de cabaret ""Vitesse – fascisme – autoroute"" a provoqué un petit scandale de théâtre parce que sa représentation sur la scène studio du théâtre municipal de Saint-Gall était simultanée avec l'inauguration de l'autoroute transversale de la ville."
His ageing is undoubtedly the cause of this novelty and in the same year the load of the building site was withdrawn at the end of a remarkably long period for the time.,Son vieillissement est sans doute la cause de cette nouveauté et dans la même année la charge du chantier lui est retirée au terme d'une période remarquablement longue pour l'époque.
In addition extraordinary missi represented the emperor on special occasions and at times beyond the limits of his dominions.,Des missi extraordinaires représentent l'empereur dans des circonstances spéciales et éventuellement en dehors de leur région d'exercice habituel.
1994 Navy Blue Ribbon Medal by Japanese Government.,1994 : La Médaille du Ruban Bleu Foncé Gouvernement japonais.
After seventeen days both sides accepted a UN Security Council call for a cease-fire.,Au bout d'une dizaine de jours ils doivent accepter un appel au cessez-le-feu des Nations Unies.
On March 4 the first Saxbe fix became effective when the salary of the Secretary of State (but not that of other Cabinet members) was reverted from $12000 to $8000.,Le 4 mars le premier remède de Saxbe entra en vigueur lorsque le salaire du Secrétaire d'État (mais pas celui des autres membres du Cabinet) passa de 12 000$ à 8 000$.
He also had an illegitimate son.,Il eu aussi un enfant illégitime.
Furthermore the first volume of the Azerbaijan national encyclopedia was published in 2009.,En outre le premier volume de l'encyclopédie nationale d'Azerbaïdjan a été publié en 2009.
"An initial ""test trial"" expulsion was performed in November 1941 and the whole operation ended in anti-partisan pacification operations combined with expulsions in June–July 1943 which were codenamed Wehrwolf Action I and II.",L'ensemble de l'opération se termine dans des opérations exceptionnelles de pacification anti-partisanes combinées avec les expulsions en juin-juillet 1943 sous le nom de code action Wehrwolf (pl).
In 1922 the resort was given town rights.,Le lieu a reçu les droits municipaux en 1922.
On 14 April 1907 the first official edition of Milan–San Remo was held.,Le 14 avril 1907 il prend le départ de la première édition de la classique Milan-San Remo.
This sterol and others have been considered as class-specific being biomarkers for dinoflagellates although dinosterol is produced in minor amounts by a small number of other phytoplankton such as the marine diatom Navicula speciosa. and Prymnesiophytes of the genus Pavlova.,Ce stérol et d'autres ont été considérés comme spécifiques à la classe s'agissant de biomarqueurs pour les dinoflagellés bien que le dinostérol est produit en petite quantité par un petit nombre d'autres organismes du phytoplancton tels les diatomées marines Navicula speciosa. et des Prymnesiophytes du genre Pavlova.
As a young artist she found influence in the work of Auguste Rodin.,Jeune artiste elle a été influencée par l'œuvre d'Auguste Rodin.
He ruled from 810 to 819.,Il règne de 810 à 819.
"Never Learn Not to Love was released as the B-side to ""Bluebirds over the Mountain"" on December 2 1968.",Never Learn Not to Love est publiée le 2 décembre 1968 en face B du single Bluebirds over the Mountain.
Name engraved on the Arc de Triomphe Name engraved at Versailles Jacques de Feytaud Études sur le sang royal.,Nom gravé sur l'Arc de Triomphe Nom gravé à Versailles Jacques de Feytaud Études sur le sang royal.
The double 500-kilogram (1100 lb) warhead called Mephisto (Multi-Effect Penetrator HIghly Sophisticated and Target Optimised) features a precharge and initial penetrating charge to clear soil or enter a hardened underground bunker then a variable delay fuze to control detonation of the main warhead.,La double charge explosive 481 kg est la Mephisto (acronyme pour Multi-Effect Penetrator HIgh Sophisticated and Target Optimised) se compose d'une charge principale et d'une charge initiale pour assurer la pénétration des casemates avec un effet de retardement de l'explosion de la charge principale.
The Roland Hayes Committee was formed in 1990 to advocate the induction of Roland Hayes into the Georgia Music Hall of Fame.,Le Roland Hayes Committee a été formé en 1990 pour défendre l’implication de Roland Hayes dans le Georgia Music Hall of Fame.
He went on to act in the short play festival Brand Spanking New with actress Bel Deliá in playwright/director Augusta Supple's work Interrupting Grace directed by Nick Curnow and also on Supple's later venture Stories from the 428.,Il a continué à agir dans le court festival de théâtre Flambant neuf avec l'actrice Bel Deliá dans dramaturge/metteur Augusta Supple du travail Interruption de la Grâce dirigé par Nick Curnow et aussi Supple tard ventrue Histoires de l'428.
On the other side the parliamentarians led a propaganda war against these royalists reports.,Pendant la guerre civile il prit le parti des parlementaires calvinistes contre les royalistes anglicans.
Salticid spiders have excellent vision with the ability to see in at least two colors: green and ultraviolet (UV).,Les araignées sauteuses ont une excellente vision avec la capacité de voir au moins deux couleurs : le vert et l'ultraviolet.
In Faneuil's case such praise was more than routine kindness to the recently deceased.,Dans le cas de Faneuil de tels éloges étaient plus que de gentilles paroles que l'on adresse généralement à une personne qui vient de mourir.
Violence continued to plague the city however.,Les violences continuèrent cependant à agiter la ville.
Some species parasitic in fish previously classified within Capillaria are now included in Huffmanela (family Trichosomoididae).,Quelques espèces parasites de poissons autrefois classées dans le genre Capillaria sont maintenant incluses dans le genre Huffmanela d'un famille différente celle des Trichosomoididae.
A pure stoichiometric mixture may be obtained by water electrolysis which uses an electric current to dissociate the water molecules: electrolysis: 2 H2O → 2 H2 + O2 combustion: 2 H2 + O2 → 2 H2O William Nicholson was the first to decompose water in this manner in 1800.,Un mélange stœchiométrique pur peut être obtenu par électrolyse de l'eau qui utilise un courant électrique pour dissocier les molécules d'eau : électrolyse : 2 H2O → 2 H2 + O2 combustion : 2 H2 + O2 → 2 H2O William Nicholson a été le premier à décomposer l'eau de cette manière en 1800.
To commemorate the 100th anniversary of the independence of Colombia in 1910 the Government of Colombia issued a series of stamps that featured the images of some of the Heroes of the Independence including Policarpa Salavarrieta Simón Bolívar Francisco de Paula Santander Camilo Torres Tenorio and others.,Pour célébrer le centième anniversaire de l'indépendance de la Colombie en 1910 le gouvernement colombien a publié une série de timbres mettant en vedette certains héros de l'indépendance tels que Policarpa Salavarrieta Simón Bolívar Francisco de Paula Santander Antonio Nariño et Camilo Torres Tenorio.
On the other hand the military commander of the Matsue District Headquarters Major General Zensho Ogawa stated that the district should retain its fighting spirit until a peace treaty was concluded.,D'autre part le chef militaire du district de Matsue le major-général Zensho Ogawa déclara que la zone devait rester en état de guerre jusqu'à la signature d'un traité de paix et que la population ne devait pas être trompée par des rumeurs sans fondements.
Competing in the foreground the familiar profile of Djebel Boukornine may appear taller but at 795 metres Ressas is the dominant peak.,Si le profil familier du djebel Boukornine peut paraître plus élevé vu depuis Tunis le djebel Ressas reste avec 795 mètres le plus haut des deux sommets.
New vertical cables were required due to the relocation of the stiffening trusses from above deck level to below deck level.,Les câbles nouveaux verticales sont requis en raison du changement de place des raidissements fermes de haut en bas du pont.
Adolphe Thiers considering that the new treaty includes the germ of a new invasion threat seizes the occasion to commence the construction of the new fortifications.,Adolphe Thiers considérant que le traité porte en germe une nouvelle menace d'invasion saisit l'occasion pour faire déclarer d'utilité publique et d'urgence la construction de la nouvelle enceinte.
It is found in most of Asia including Borneo China Hong Kong the Philippines Taiwan and also in the tropical regions of Australia.,Cette espèce est connue dans la plupart des pays asiatiques notamment à Bornéo en Chine à Hong Kong aux Philippines et à Taiwan ainsi que dans les régions tropicales de l'Australie.
As a boat midshipman and signal midshipman he was unrivalled.',Comme midshipman chef de canot ou signaleur il était sans rival ».
The large but brief increase in luminosity from the helium shell flash produces an increase in the visible brightness of the star of a few tenths of a magnitude for several hundred years a change unrelated to the brightness variations on periods of tens to hundreds of days that are common in this type of star.,L'important mais bref accroissement de luminosité du flash de l'hélium en coquille produit un accroissement de la luminosité de l'étoile de quelques dixièmes de magnitude pendant plusieurs centaines d'années un changement sans rapport avec les variations de luminosité sur des périodes allant de dizaines à des centaines de jours qui sont habituelles pour ce type d'étoile.
Reporter tu reporter tam (A luggage full of adventures.,Reporter tu reporter tam (Une valise pleine d’aventures.
Commissaire Marino forbade prisoners to go into the courtyard under the pretext that their detention was only provisional whilst they were awaiting transfer to another location.,Le commissaire Marino interdisait toute sortie dans la cour sous prétexte que la détention n'était que provisoire dans l'attente d'un transfert vers d'autres lieux.
His verses are characterized by the skilful use of colloquial language.,Ses vers se caractérisent par l'utilisation habile de la langue familière.
The sides are sometimes slightly rounded and the four vertices placed in a square making the sign look like an astroid.,Les côtés sont parfois légèrement arrondis et les quatre sommets placés en carré faisant ressembler l'enseigne à une astroïde.
In 2013 Blu and Nottz Raw released their collaborative EP Gods in the Spirit.,En 2013 Blu et Nottz publient leur EP collaboratif Gods in the Spirit.
"He also starred in Taylor Swift's music video ""You Belong with Me"".",Il fait aussi une apparition dans le clip de Taylor Swift You Belong with Me.
With the beginning of the spa industry in the town during the mid-19th century which profited greatly from its casino the town became an internationally famous spa town.,Avec la venue de l'industrie du thermalisme au milieu du XIXe siècle qui a largement profité du casino construit en ville la ville changea en une ville de renommée internationale.
Much appreciated in the roles of travesties or grisettes thanks to the biting of her voice and her air of delicacy she was also noticed in the reviews for her enthusiasm and her good humor.,Très appréciée dans les rôles de travestis ou de grisettes grâce au mordant de sa voix et à son air déluré elle fut également remarquée dans les revues par son entrain et sa bonne humeur.
Michael J. Fox auditioned to replace bassist Keith Zurbrigg but the job ultimately went to Mike Uzelac.,Michael J. Fox auditionne pour remplacer le bassiste Keith Zurbrigg mais la place sera prise par Mike Uzelac.
They moved to Amherst Massachusetts in 1881 where her husband had been offered a position as astronomy professor at his alma mater Amherst College.,Ils s'installent à Amherst dans le Massachusetts en 1881 où son mari reçoit une offre pour un poste de professeur d'astronomie au Amherst College.
For comparison with other type II Cepheids such as W Virginis variables this formal period is twice the fundamental pulsation period.,Par comparaison avec les autres variables Céphéides de type II telles que les variables de type W Virginis cette période formelle est égale au double de la période de pulsation fondamentale.
He authored the standard UNIX system programs SENDS proxynet rtty and Vixie cron.,Il est notamment l'auteur de SENDS proxynet rtty et Vixie cron.
According to statements by Moussa Ag Assarid in charge of Communication and Information of the MLNA on November 16 at 10 am a column of MUJAO vehicles was ambushed by the MNLA at Tagarangabotte in the east from Ansongo on the road to Menaka.,Selon les déclarations de Moussa Ag Assarid chargé de la Communication et de l'Information du MLNA le 16 novembre à 10 heures du matin une colonne de véhicules du MUJAO tombe dans une embuscade tendue par le MNLA à Tagarangabotte à l'est d'Ansongo sur la route de Ménaka.
By mid-December the estimated position was 140 miles (230 km) from Wrangel Island.,À la mi-décembre on estime sa position à 230 kilomètres de l'île Wrangel.
In 1869 he entered the Muséum national d'histoire naturelle where he aided Émile Blanchard.,En 1869 il entre au Muséum national d'histoire naturelle comme aide-naturaliste d’Émile Blanchard à la chaire d’Histoire.
From 1990 until he retired in 1997 he worked for the Märkische Allgemeine Zeitung in Potsdam.,De 1990 jusqu'à sa retraite en 1997 il travaille pour le journal Märkische Allgemeine Zeitung à Potsdam.
Takht means “throne” and bahi “water” or “spring” in Persian/Urdu.,Son nom signifie « trône de la source » : de « takht » trône et « bahi » eau ou source en perse et ourdou.
In a more recent history Walt Unsworth argued that the vagueness of Graham's account was to be expected from a man who was a mountaineer rather than a surveyor and that now Mount Everest has been climbed in a single day without oxygen Graham's claims seem less outlandish than they once did so that he should perhaps be credited with the ascent after all.,Plus récemment Walt Unsworth juge qu'il ne faut pas s'étonner du vague de la description de Graham plus alpiniste que topographe et que maintenant que l'Everest a été gravi en 24 h sans oxygène sa performance semble moins extraordinaire qu'avant et qu'il faut peut-être finalement le créditer de l'ascension.
After the final shows in England Dylan retreated to his new home in Woodstock New York and the Hawks joined him there shortly thereafter.,Après les derniers concerts en Angleterre Dylan se retire dans sa nouvelle maison à Woodstock New York et The Hawks le rejoignent peu de temps après.
Marina Sabatier was the daughter of Éric Sabatier and Virginie Darras.,Marina Sabatier est la fille d'Éric Sabatier et de Virginie Darras.
Finally in December 1772 the King gave his consent on the condition that the Marquise of Montesson would never become Duchess of Orléans or succeed to any other Orléans titles.,Le roi consentit finalement en 1772 à la condition expresse que le mariage fût secret pour que Mme de Montesson ne devînt pas duchesse d'Orléans ce qui fit dire que « faute d'avoir pu faire de la marquise de Montesson une duchesse d'Orléans le duc d'Orléans s'était fait marquis de Montesson ».
The peninsula lies south-east of Otago Harbour and runs parallel to the mainland for 20 km with a maximum width of 9 km.,La péninsule siège au sud-est du port d'Otago et s'étend parallèlement à la terre ferme sur 20 km avec une largeur maximum de 9 km.
By July 2006 the costs had risen to £309 million and only one ship had been delivered.,Mais en juillet 2006 un seul bateau avait été livré pour un coût qui avait grimpé à 309 millions de livres.
"Also Fray Bernardino de Sahagún dedicated the chapter ""Of the depraved people such as ruffians and sodomites"" of his General history of the things of New Spain (1558–1565) to the subject.",De même Bernardino de Sahagún consacra à ce sujet le chapitre « Des personnes vicieuses tels que les ruffians et les sodomites » de son Histoire générale des choses de la Nouvelle-Espagne (1558-1565).
Gimme Shelter is the opening track to the 1969 album Let It Bleed by the Rolling Stones.,Gimme Shelter Pistes de Let It Bleed Gimme Shelter est une chanson des Rolling Stones parue sur l'album Let It Bleed en 1969.
He is the former (and first ever) EliteXC Middleweight Champion.,Il a été le premier et dernier champion poids lourds de l'organisation EliteXC.
The Imperial Japanese Army General Staff Office (参謀本部 Sanbō Honbu) also called the Army General Staff was one of the two principal agencies charged with overseeing the Imperial Japanese Army.,L'État-major de l'armée impériale japonaise (参謀本部 Sanbō Honbu?) était l'un des quatre principaux organismes chargés de superviser l'armée impériale japonaise.
Located in the Bièvre valley the Cartier Foundation inspired Hains to create a Cartier-Bresson-Brassaï-Man Ray Foundation.,Située dans la vallée de la Bièvre la Fondation Cartier inspire à Hains l’idée d’une fondation Cartier-Bresson-Brassaï-Man Ray.
In the same year Professors Jōji Sakurai and Isao Iijima of the Tokyo Imperial University were awarded honorary degrees during the University’s Ninth Jubilee celebrations.,La même année les professeurs Sakurai Jōji et Iijima Isao de l'université impériale de Tokyo reçurent des diplômes honoraires pendant le 9e jubilé de l'université.
He admitted to murdering Vukojević as well as Zoran Pović in 2006; both were witnesses linked to the Đinđić assassination trial.,Il admet les meurtres de Vukojević et de Zoran Pović en 2006 ; les deux hommes étaient témoins d'une tentative d'assassinat à l'encontre de Đinđić.
The ESM is an intergovernmental organization established under public international law and located in Luxembourg City.,Le Mécanisme européen de stabilité est une organisation intergouvernementale selon le droit international public et qui siège à Luxembourg.
"Following the landing at Anzac Cove on 25 April 1915 during the Gallipoli Campaign General Sir Ian Hamilton wrote to General William Birdwood the commander of the Australian and New Zealand Army Corps (ANZAC) adding in postscript: ""You have got through the difficult business now you have only to dig dig dig until you are safe.""",À la suite du Débarquement de la baie ANZAC le 25 avril 1915 pendant la Campagne de Gallipoli le général Ian Hamilton écrivit au général William Birdwood commandant de l'Australian and New Zealand Army Corps (ANZAC) en ajoutant en post-scriptum : « Vous avez fait la partie difficile maintenant vous n'avez qu'à creuser creuser creuser jusqu'à ce que vous soyez en sécurité ».
The fortress came under attack by Tokugawa Ieyasu (who was at that time named Matsudaira Motoyasu).,La forteresse est attaquée par Tokugawa Ieyasu (qui à l'époque s'appelle Matsudaira Motoyasu).
